Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR29,OUT013,918.2907037257394
FDT48,OUT035,3109.4916531396525
DRJ51,OUT019,686.6621644218878
NCS54,OUT046,2786.039619207784
FDV01,OUT035,2462.621222868659
DRG51,OUT027,4045.048823721468
NCG42,OUT013,2137.4872633887762
FDA51,OUT049,1965.5466789980999
FDV19,OUT010,592.3369504674882
NCT18,OUT045,3094.898991259805
NCS41,OUT045,3019.343001016519
FDO03,OUT046,3731.487683367687
FDL12,OUT010,330.5017407896689
FDY37,OUT010,526.9038834728842
FDI58,OUT049,1561.3305220492357
FDT28,OUT018,2052.1321036970694
NCC42,OUT010,470.243351064412
FDO01,OUT017,2066.226299653545
FDJ02,OUT013,2366.728242319242
FDQ04,OUT018,609.9677393002744
DRL47,OUT013,2081.0873527031176
FDZ32,OUT035,1723.5842325808671
FDC35,OUT035,3494.353663958426
FDX14,OUT045,1039.5247959664548
FDZ35,OUT013,1675.549381312861
FDL14,OUT013,2462.621222868659
FDO04,OUT049,953.1766601652652
DRK11,OUT017,2428.920500698869
FDB44,OUT018,3280.406637669521
FDZ50,OUT049,3142.461368520501
FDI12,OUT027,2475.236892318158
FDU43,OUT017,3927.4846816514882
FDD58,OUT010,404.3103089689566
FDB27,OUT017,3092.0757193101085
FDB04,OUT018,1138.5533351080776
NCO17,OUT013,2072.3200942566236
FDL12,OUT017,953.1766601652652
DRJ13,OUT049,2709.1900004591366
FDD57,OUT045,1546.4285097944476
FDW19,OUT035,1839.6246862307796
DRD27,OUT018,1497.6225100792403
FDH27,OUT027,3435.6826207019903
NCW30,OUT027,5717.394306601106
FDR40,OUT018,937.7751610283307
FDG05,OUT013,2447.0255689068354
NCY41,OUT019,192.20446834362826
FDI38,OUT018,3234.671433109531
FDR20,OUT046,765.0985105575131
FDE09,OUT017,1723.5842325808671
FDN50,OUT019,395.60162206922865
DRF27,OUT045,2419.9549122962794
DRF51,OUT013,672.1983007269162
NCO02,OUT019,280.5618028780429
FDB51,OUT027,1709.3012462015786
FDJ50,OUT013,918.2907037257394
FDN52,OUT013,1362.1035897726504
FDX14,OUT013,1259.4180567562798
FDT27,OUT019,700.0878765013819
FDV10,OUT013,748.0594288478947
FDU33,OUT046,770.3933234723848
FDU58,OUT046,3077.547479529078
NCP42,OUT027,5130.189751550568
FDL51,OUT027,4957.62485320013
DRH15,OUT027,1129.8695663218816
FDU16,OUT017,1385.2473738041888
FDW15,OUT017,2344.2465378476195
FDQ44,OUT045,2165.9482133039573
NCI06,OUT027,4992.94125717088
DRK23,OUT019,704.8565171354269
FDC28,OUT035,1678.291434750625
NCY17,OUT019,214.1185080206028
NCV05,OUT018,2260.113063758921
FDM34,OUT019,413.1386461703647
DRD60,OUT027,5051.011649529811
FDT38,OUT046,1382.3456044662864
FDQ57,OUT018,2074.613808168692
FDE59,OUT027,1030.1127030705125
NCM43,OUT046,2670.590233286735
DRI51,OUT049,3006.500649561135
NCG30,OUT017,2092.8732347411083
NCK54,OUT035,2002.383344172697
FDQ16,OUT019,364.3732794077301
FDI36,OUT013,2614.7616548624424
FDX16,OUT027,3534.2168411960206
FDA34,OUT046,2786.039619207784
FDJ48,OUT018,3367.354685300591
FDU47,OUT035,2125.7013813507856
FDS39,OUT046,2125.7013813507856
FDD11,OUT046,4051.193872822103
FDM16,OUT027,1845.8253951133097
FDU56,OUT018,2739.6776008241163
FDQ32,OUT017,2180.850225558745
DRK35,OUT013,748.0594288478947
FDA58,OUT049,3770.432951346694
DRG48,OUT019,481.5850606168279
FDT59,OUT010,708.2244763603355
FDQ31,OUT019,413.96053864502704
FDS51,OUT018,792.0050716837587
FDW32,OUT027,2312.744813554134
FDI15,OUT027,2750.3112789152524
NCV30,OUT017,1018.1733758676876
DRG25,OUT049,3142.461368520501
FDT02,OUT013,672.1983007269162
FDO33,OUT027,2896.6483260224218
FDP38,OUT035,867.931040730429
FDZ45,OUT035,2969.5306997106663
NCA54,OUT027,4992.94125717088
FDU33,OUT017,814.7857046985653
FDN58,OUT017,3621.3093324396855
FDI05,OUT045,1244.9464150997628
FDM57,OUT019,382.002326974882
NCS42,OUT027,2551.5225947116746
FDB57,OUT045,3433.706167858179
FDC03,OUT045,3019.343001016519
FDZ58,OUT013,2081.0873527031176
NCK29,OUT045,2077.9712224863206
NCR53,OUT045,3729.235105950586
FDE26,OUT027,3693.8852943597476
FDU52,OUT049,2462.621222868659
FDE41,OUT027,2249.852821720149
FDU38,OUT018,2739.6776008241163
FDA52,OUT017,2800.567858988815
FDW46,OUT046,1028.0660042603383
DRI59,OUT035,4170.3767747066295
FDT38,OUT035,1393.0987786799537
FDL33,OUT018,3127.615381963543
FDQ01,OUT027,5992.741334903398
FDJ08,OUT046,3077.547479529078
FDQ47,OUT049,708.5538772645433
NCZ18,OUT013,3921.3952065499575
FDE29,OUT017,971.7623184628014
FDF10,OUT027,3930.3836308381497
FDC48,OUT049,1369.709656034985
FDY58,OUT013,3731.487683367687
NCX30,OUT010,496.77954382323185
FDV11,OUT013,2786.039619207784
FDT46,OUT046,822.0590729938781
DRD01,OUT019,274.7441370470286
FDQ11,OUT013,4080.9057355863783
NCM41,OUT017,1561.3305220492357
NCC55,OUT013,690.0065584837779
FDG45,OUT027,5318.497625870377
NCQ54,OUT049,2800.0731055462593
FDM34,OUT045,2110.799369095998
FDD17,OUT019,686.6621644218878
FDN38,OUT027,5992.741334903398
FDB53,OUT018,2052.1321036970694
NCL06,OUT035,3951.107069314233
NCV18,OUT019,382.002326974882
FDX25,OUT013,3153.103469772364
FDB39,OUT046,904.8369480400787
FDC33,OUT049,3083.138892497928
NCO14,OUT018,635.6632712957417
FDA58,OUT027,5822.850276181856
NCQ02,OUT017,3092.0757193101085
NCR53,OUT017,3804.3283480796836
FDN52,OUT046,1362.1035897726504
FDG26,OUT046,4080.9057355863783
FDE23,OUT027,1482.4398263652063
DRI37,OUT013,936.8763620232756
DRH37,OUT018,2419.31062807071
FDO01,OUT035,1980.3476661143632
FDK45,OUT049,1990.597462134706
FDP23,OUT049,3596.647361290798
FDM33,OUT035,3491.910646370738
FDD36,OUT017,2081.0873527031176
FDL56,OUT017,1430.5401716344309
FDT27,OUT010,721.6501884398295
FDG52,OUT017,773.2280411396591
NCL42,OUT035,3783.157775598312
DRJ24,OUT046,3077.547479529078
FDV38,OUT046,904.8369480400787
FDT35,OUT045,2715.777511996864
FDY51,OUT045,4338.953759082961
FDC37,OUT017,1675.549381312861
NCP43,OUT013,3034.8677754612518
FDO33,OUT045,1806.2821548372528
FDW04,OUT018,1682.6066125128725
NCC31,OUT046,2474.4071049066497
FDK22,OUT049,3596.647361290798
FDJ50,OUT017,953.1766601652652
FDV13,OUT017,1502.5382377976098
DRL60,OUT017,2419.9549122962794
FDW03,OUT017,1675.549381312861
FDY27,OUT035,2786.039619207784
FDB39,OUT027,1705.7794681834894
FDU59,OUT045,2636.680288947732
FDZ57,OUT049,2125.7013813507856
FDO21,OUT049,3746.015923148718
FDS43,OUT018,2739.6776008241163
FDU28,OUT010,626.5964390868522
FDC51,OUT010,445.60068216882433
FDW16,OUT010,388.6975083492079
FDP32,OUT010,476.43098121363374
FDB60,OUT019,587.4122254917568
NCQ30,OUT046,2092.8732347411083
FDD26,OUT049,3142.461368520501
FDI44,OUT045,1321.2776408113016
DRH23,OUT046,929.8877311766847
FDO44,OUT046,1839.6246862307796
FDG04,OUT046,3077.547479529078
FDM32,OUT027,2532.720321301446
FDM09,OUT013,2737.9015742978763
FDZ47,OUT013,1626.1852248003001
FDM40,OUT027,3430.4622297806623
FDY48,OUT017,1675.549381312861
NCM30,OUT045,733.0474583847032
FDX36,OUT010,708.2244763603355
DRF03,OUT017,715.2392006278415
FDN51,OUT049,4124.7583891474615
FDM57,OUT049,1369.709656034985
FDB35,OUT049,1561.3305220492357
FDY13,OUT027,2141.6848226542083
FDA37,OUT017,2081.0873527031176
NCX53,OUT017,2137.4872633887762
FDD59,OUT018,930.187429737203
FDX10,OUT019,185.75925139065941
FDC03,OUT018,2904.749598863958
FDW43,OUT035,3731.487683367687
FDW10,OUT046,2786.039619207784
FDY14,OUT027,5983.025551256449
FDV43,OUT045,820.2277589572384
FDO40,OUT013,2428.920500698869
FDP46,OUT027,2551.5225947116746
NCE43,OUT019,566.5023206891676
FDD05,OUT035,2015.8069108203904
FDJ60,OUT010,593.9006522462721
DRE27,OUT018,1371.0003947773564
FDO11,OUT035,4051.193872822103
DRG11,OUT027,2589.5527852502178
FDK33,OUT010,607.7065925384217
DRM23,OUT045,2297.539543778593
FDJ02,OUT027,4099.637530588134
NCZ05,OUT045,1660.6473690580729
NCL30,OUT013,2092.8732347411083
FDZ19,OUT018,2739.6776008241163
FDM45,OUT049,2081.0873527031176
FDO36,OUT046,2869.908122867083
NCK31,OUT045,861.3653182321548
DRJ37,OUT045,2462.621222868659
FDP24,OUT018,1631.0531724366297
FDF46,OUT013,1990.597462134706
FDX46,OUT019,262.9709247302615
NCL18,OUT045,3019.343001016519
FDJ26,OUT013,3391.3927625488245
FDJ07,OUT045,1975.6954498799178
FDY15,OUT013,2462.621222868659
DRG01,OUT045,1277.9233430354002
FDF58,OUT045,1064.5755791030608
FDZ14,OUT019,413.5955922063009
FDP31,OUT049,1070.017633361734
FDH45,OUT013,753.5014831065678
FDA09,OUT010,607.3885729549953
FDW31,OUT035,2969.5306997106663
FDA57,OUT046,759.65645629884
NCE55,OUT035,2786.039619207784
FDC17,OUT019,586.144280599974
FDC59,OUT013,1016.4689768093933
FDA22,OUT013,2737.9015742978763
FDK52,OUT035,3729.127159532179
NCM26,OUT046,2330.9807985498005
NCT53,OUT035,2670.590233286735
FDW45,OUT018,2052.1321036970694
NCI18,OUT035,3362.1119800985925
FDE38,OUT018,2419.31062807071
FDF08,OUT019,413.96053864502704
FDY58,OUT010,708.2244763603355
FDF58,OUT019,274.11658592507405
FDX39,OUT017,4072.698593376705
FDB44,OUT049,3766.523969704803
FDF28,OUT013,2079.8760580598455
FDE39,OUT013,1965.5466789980999
FDT37,OUT018,3556.9321758142
FDZ45,OUT017,2984.058939491697
FDO40,OUT035,2477.7822850990815
FDM57,OUT027,2255.338359366947
DRG36,OUT017,2956.115000350743
FDY36,OUT010,330.5017407896689
DRL60,OUT027,3572.4687697731515
FDS25,OUT019,351.7980886579606
DRF49,OUT027,3280.959233631497
FDP16,OUT045,3876.8760256589107
FDS60,OUT049,3099.7816644526747
FDU15,OUT027,1030.1127030705125
FDK43,OUT046,2081.0873527031176
FDN25,OUT046,929.8877311766847
FDE53,OUT049,1630.256583482619
FDB22,OUT013,2462.621222868659
FDE39,OUT017,2081.0873527031176
FDX35,OUT035,3731.487683367687
NCG54,OUT049,2800.0731055462593
FDH27,OUT035,2366.728242319242
NCK42,OUT013,3312.1628328893144
FDS25,OUT049,1723.5842325808671
FDI10,OUT018,2739.6776008241163
FDU35,OUT035,1626.1852248003001
FDI04,OUT017,2984.058939491697
DRK23,OUT035,4051.193872822103
FDB53,OUT019,459.1033561452056
FDY02,OUT049,4124.7583891474615
FDM60,OUT035,779.7937636379331
NCJ31,OUT010,708.2244763603355
DRP35,OUT017,2081.0873527031176
NCQ30,OUT018,1642.8390544746208
DRL11,OUT010,561.5066514226788
FDU01,OUT013,3077.547479529078
FDR39,OUT035,3034.8677754612518
FDO08,OUT046,2664.5828875290185
FDC02,OUT045,4044.8253193748315
NCZ29,OUT035,2092.8732347411083
FDF29,OUT010,458.457469026421
FDZ23,OUT017,3092.0757193101085
NCU53,OUT018,2431.096510108701
NCW30,OUT013,3951.107069314233
NCM26,OUT027,4116.135641954424
FDV50,OUT027,3220.5170148494135
FDW15,OUT049,2366.728242319242
FDI35,OUT027,4967.639120754741
FDO11,OUT017,4065.7221126031336
FDN48,OUT046,1547.7560061265256
NCA17,OUT049,2356.03241988561
NCN54,OUT013,1284.4688398928859
FDP22,OUT013,810.4620455429327
NCB54,OUT035,2092.8732347411083
FDD08,OUT045,690.873261574718
DRM48,OUT010,186.52996693748042
FDG41,OUT027,3297.0241302078052
FDE44,OUT027,1594.898853420245
FDE26,OUT035,2366.728242319242
NCS38,OUT013,2002.383344172697
NCJ54,OUT018,3103.4391660672504
FDI40,OUT019,364.3732794077301
FDN45,OUT018,3154.007902679886
FDU43,OUT046,3912.9564418704576
FDI04,OUT010,567.2739630642784
NCC07,OUT018,1497.6225100792403
NCC07,OUT019,365.60289172160304
NCD18,OUT045,3565.6086008839948
FDU55,OUT035,4080.9057355863783
FDX59,OUT035,719.5992855281347
FDR52,OUT049,3142.461368520501
NCP17,OUT013,1016.4689768093933
FDQ32,OUT045,2165.9482133039573
NCT17,OUT049,3142.461368520501
FDO10,OUT049,953.1766601652652
FDE32,OUT049,690.873261574718
FDN44,OUT045,2709.3339163508354
FDH02,OUT035,1493.3037917630293
FDK60,OUT013,1626.1852248003001
FDS24,OUT019,403.6917686394211
FDL03,OUT010,635.9351917009132
FDB46,OUT027,5244.727330309666
FDO48,OUT049,3556.824535362161
FDZ39,OUT049,1675.549381312861
FDT02,OUT027,1048.9579587539324
FDC50,OUT013,1547.7560061265256
FDP39,OUT035,885.1951686215623
DRG15,OUT018,778.7844258296168
FDP10,OUT018,1497.6225100792403
FDF53,OUT027,4866.693036002647
FDN34,OUT045,2698.638425245086
FDK02,OUT045,2066.18534044833
FDC23,OUT045,2727.835140695225
FDJ10,OUT019,413.1386461703647
FDE53,OUT035,1678.291434750625
FDR25,OUT035,4173.9221192449695
FDW50,OUT046,2658.8043512487443
FDS09,OUT049,886.8899829907084
FDW49,OUT010,621.5602415113332
FDU51,OUT046,2869.908122867083
FDF28,OUT018,1659.5218750038514
NCY30,OUT018,2739.6776008241163
FDD44,OUT045,4044.8253193748315
FDX09,OUT017,2800.567858988815
NCF30,OUT013,2092.8732347411083
FDZ50,OUT019,587.4122254917568
FDW37,OUT013,1482.550617549362
FDD11,OUT049,4095.0465263831857
DRH39,OUT018,883.8758046673183
FDA36,OUT049,3142.461368520501
NCG43,OUT049,1561.3305220492357
FDF02,OUT035,1675.549381312861
FDP57,OUT027,2589.5527852502178
NCE42,OUT017,3616.2172568765723
NCR38,OUT027,5701.289936599477
FDP03,OUT019,413.5955922063009
FDO51,OUT035,779.7937636379331
NCQ42,OUT046,2101.342313867872
NCM41,OUT046,1482.550617549362
FDH48,OUT027,2255.338359366947
DRF60,OUT046,3912.9564418704576
FDJ27,OUT035,1675.549381312861
FDQ14,OUT013,2477.7822850990815
FDN27,OUT017,2060.534212218633
NCQ02,OUT046,3077.547479529078
FDJ33,OUT049,2081.0873527031176
FDP07,OUT027,5130.189751550568
DRE01,OUT049,3927.4846816514882
FDU36,OUT045,1611.283212545512
FDL28,OUT017,3746.015923148718
NCX53,OUT046,2137.4872633887762
FDZ39,OUT013,1675.549381312861
NCP42,OUT013,3077.547479529078
FDJ14,OUT035,1314.806311102423
FDK04,OUT049,953.1766601652652
NCC19,OUT017,3092.0757193101085
FDS09,OUT018,736.6584063989199
FDZ02,OUT046,1601.1344416636941
FDD35,OUT018,1631.0531724366297
NCY42,OUT017,2378.5141243572325
FDB05,OUT045,3715.9998297344423
FDF20,OUT035,3077.547479529078
NCO41,OUT018,1371.0003947773564
FDC40,OUT027,2141.6848226542083
FDV58,OUT045,2960.020524993946
FDZ57,OUT045,2110.799369095998
DRM35,OUT046,3004.1382552509936
DRN36,OUT018,1371.0003947773564
FDQ13,OUT046,1346.5658720034467
DRO35,OUT010,384.1426065427508
NCD43,OUT035,1675.549381312861
FDA51,OUT018,1603.4522198447444
NCX17,OUT027,5581.9676144905725
NCZ17,OUT049,775.7639982159011
FDR11,OUT027,4280.455039354299
FDW34,OUT049,3927.4846816514882
FDN50,OUT017,1561.3305220492357
FDS09,OUT046,822.0590729938781
FDS48,OUT018,2263.4882439513526
FDL44,OUT049,2808.952873314764
DRF48,OUT018,2739.6776008241163
FDA14,OUT018,2052.1321036970694
NCD30,OUT049,1561.3305220492357
FDI16,OUT017,892.7030731155439
NCG06,OUT035,3951.107069314233
DRZ24,OUT035,2081.0873527031176
NCS17,OUT045,1546.4285097944476
FDB37,OUT045,3876.8760256589107
FDE10,OUT035,2125.7013813507856
FDC57,OUT045,3019.343001016519
FDM12,OUT018,2739.6776008241163
FDE24,OUT049,2125.7013813507856
FDW22,OUT045,3433.706167858179
DRD01,OUT027,1529.6681661626483
NCZ18,OUT027,5701.289936599477
FDN49,OUT045,740.2899837644475
FDR22,OUT035,1990.597462134706
FDV08,OUT019,219.56056227927593
FDY39,OUT046,3077.547479529078
FDV36,OUT049,2081.0873527031176
FDO60,OUT045,814.7857046985653
FDU04,OUT027,3138.802027881222
FDR20,OUT027,1594.898853420245
FDW19,OUT019,351.7980886579606
FDU40,OUT049,3142.461368520501
FDK15,OUT045,1546.4285097944476
DRF15,OUT035,2419.9549122962794
FDQ25,OUT017,2800.567858988815
FDI48,OUT019,274.7441370470286
FDS49,OUT046,1296.065867343831
FDV22,OUT046,2631.69510579622
NCV42,OUT046,1723.5842325808671
FDX26,OUT046,3077.547479529078
FDI33,OUT018,1263.1006614120574
FDZ14,OUT049,2081.0873527031176
FDG10,OUT013,918.2907037257394
FDM38,OUT018,699.8266923293418
FDG26,OUT027,6008.845704905027
FDH46,OUT035,1675.549381312861
FDN13,OUT018,1456.357905187726
FDU57,OUT035,2344.2465378476195
NCI06,OUT046,3034.8677754612518
FDM38,OUT045,953.1766601652652
NCG42,OUT010,465.8556433335787
FDL39,OUT045,2976.6632969486927
FDT31,OUT019,587.4122254917568
FDV59,OUT013,3391.3927625488245
FDB49,OUT035,1675.549381312861
FDD58,OUT049,1675.549381312861
DRN59,OUT046,801.2141198577461
FDX48,OUT049,2462.621222868659
FDQ11,OUT049,4124.7583891474615
FDY12,OUT049,945.4669426228305
FDQ11,OUT045,4044.8253193748315
DRI11,OUT017,1990.597462134706
FDY32,OUT027,4303.170449332464
FDS51,OUT045,971.7623184628014
FDR19,OUT010,557.7341825176936
DRB13,OUT018,2739.6776008241163
FDS21,OUT035,1001.8011083640583
FDQ40,OUT045,2727.835140695225
NCE55,OUT013,2786.039619207784
FDX43,OUT027,4260.832507350615
FDS12,OUT049,2081.0873527031176
DRK01,OUT027,2524.9937101207124
FDN25,OUT017,953.1766601652652
FDB60,OUT046,3077.547479529078
FDQ13,OUT017,1369.709656034985
DRK13,OUT045,3019.343001016519
DRF25,OUT018,566.3532188730932
NCD42,OUT019,214.1185080206028
FDW25,OUT045,1430.5401716344309
NCV29,OUT027,5111.764310504562
NCK42,OUT035,3358.5744280810713
DRJ13,OUT027,4296.942609854471
DRD15,OUT017,3746.015923148718
FDM27,OUT045,2415.1077450173384
FDZ50,OUT018,2739.6776008241163
FDC04,OUT046,3912.9564418704576
FDF50,OUT049,3142.461368520501
FDP15,OUT045,4044.8253193748315
FDK46,OUT035,4080.9057355863783
FDZ56,OUT018,2364.3535368751886
FDY60,OUT049,2202.3026498834815
FDB10,OUT035,3912.9564418704576
FDR57,OUT045,2462.621222868659
FDU58,OUT049,3142.461368520501
FDH02,OUT046,1482.550617549362
FDP48,OUT013,3153.103469772364
FDI46,OUT035,4051.193872822103
FDW56,OUT013,3077.547479529078
NCM19,OUT010,524.3702013884392
FDS50,OUT027,4450.651500161288
FDK24,OUT013,748.0594288478947
FDO36,OUT017,3049.3960152422824
FDK45,OUT027,2896.6483260224218
NCL05,OUT045,773.2280411396591
FDL32,OUT018,1637.9969760989914
FDA28,OUT049,2079.8760580598455
FDY36,OUT018,832.6372934760197
FDP32,OUT018,1713.5298660749422
FDL50,OUT046,2081.0873527031176
DRC24,OUT049,2419.9549122962794
NCS18,OUT017,1723.5842325808671
FDD16,OUT017,1244.9464150997628
NCV18,OUT013,1407.3963876028924
FDX07,OUT046,3077.547479529078
NCZ05,OUT027,2589.5527852502178
NCI31,OUT013,697.2490838635222
FDK14,OUT049,1369.709656034985
NCR06,OUT045,733.0474583847032
NCF54,OUT049,2850.953508199207
DRG23,OUT010,550.7082069229333
FDD53,OUT046,759.65645629884
NCM31,OUT027,3602.837601889742
FDT16,OUT017,4124.7583891474615
FDR40,OUT035,1273.842113621861
DRG25,OUT017,3092.0757193101085
FDT10,OUT035,968.6106968133142
FDY32,OUT013,2706.9208295108683
FDN50,OUT035,1558.5091803401929
FDZ35,OUT019,365.60289172160304
NCP54,OUT045,2077.9712224863206
NCD07,OUT035,1961.4117619377296
FDS02,OUT018,3127.615381963543
DRN59,OUT018,699.8266923293418
DRB24,OUT013,2462.621222868659
FDP37,OUT027,3179.252409957899
DRB01,OUT018,2739.6776008241163
FDR47,OUT046,3077.547479529078
NCM31,OUT010,470.243351064412
NCF06,OUT027,5717.394306601106
NCV17,OUT027,3199.522340173321
FDS10,OUT049,2934.822011858506
FDN52,OUT035,1372.8567639863177
FDZ48,OUT013,1990.597462134706
FDJ48,OUT049,4065.7221126031336
DRB13,OUT027,3900.859184222135
FDV59,OUT017,3405.921002329855
FDL32,OUT035,1839.6246862307796
FDZ12,OUT035,2125.7013813507856
NCR06,OUT027,1065.1527864641016
FDP51,OUT017,2081.0873527031176
FDY22,OUT013,2125.7013813507856
FDZ38,OUT049,3006.500649561135
NCO54,OUT035,950.025038515778
FDR23,OUT035,2786.039619207784
FDM38,OUT049,953.1766601652652
FDS25,OUT013,1856.9205879773742
FDZ22,OUT013,1346.5658720034467
FDZ20,OUT019,704.8565171354269
FDD45,OUT010,404.3103089689566
FDN03,OUT049,4065.7221126031336
NCW30,OUT046,3951.107069314233
FDY24,OUT027,1705.7794681834894
FDJ26,OUT019,635.12771340848
FDM15,OUT049,2648.293964103457
NCW54,OUT027,1705.7794681834894
FDA23,OUT045,1611.283212545512
FDA39,OUT019,214.1185080206028
FDZ12,OUT017,2366.728242319242
NCB42,OUT046,2002.383344172697
FDL16,OUT046,801.2141198577461
FDO24,OUT019,516.1878285666226
NCP42,OUT046,3077.547479529078
FDR19,OUT018,2157.090501807004
DRL01,OUT045,3570.700676447108
FDV37,OUT046,2969.5306997106663
FDI41,OUT010,526.9038834728842
FDF58,OUT049,1018.1733758676876
NCF43,OUT018,1694.3924945508636
FDN02,OUT049,3766.523969704803
NCP41,OUT035,1723.5842325808671
NCY17,OUT027,1199.950523903745
FDL58,OUT027,2685.181853269324
NCA30,OUT027,4992.94125717088
FDE46,OUT018,2170.9005564343197
FDY38,OUT035,3731.487683367687
NCH29,OUT027,2555.9823058637703
FDO20,OUT045,4015.113456610556
FDP44,OUT018,1497.6225100792403
FDM02,OUT027,2551.5225947116746
FDJ14,OUT027,2141.6848226542083
FDH04,OUT010,407.0564249250063
DRK23,OUT046,4051.193872822103
NCW05,OUT046,1723.5842325808671
FDF12,OUT049,2366.728242319242
FDL51,OUT019,586.144280599974
FDN03,OUT018,3602.66738037419
DRJ37,OUT049,2428.920500698869
FDM12,OUT019,587.4122254917568
FDA16,OUT045,3433.706167858179
NCB07,OUT017,3092.0757193101085
NCI17,OUT019,395.60162206922865
FDR51,OUT046,2344.2465378476195
FDJ55,OUT045,3695.4072671561403
NCZ17,OUT013,717.42625120079
FDU25,OUT013,936.8763620232756
NCG18,OUT045,1660.6473690580729
DRM11,OUT017,4124.7583891474615
FDH16,OUT035,1513.2163825099508
FDZ04,OUT018,792.0050716837587
NCX53,OUT035,2137.4872633887762
FDX38,OUT027,1482.4398263652063
FDX09,OUT046,2786.039619207784
NCW05,OUT018,1497.6225100792403
NCS41,OUT017,3092.0757193101085
FDI26,OUT046,2786.039619207784
NCZ41,OUT027,3214.1244350860156
NCK06,OUT046,2092.8732347411083
FDX23,OUT027,2511.973657895084
NCA42,OUT046,2643.4809878342107
FDC20,OUT049,958.6187144239383
DRC49,OUT018,2074.613808168692
FDX01,OUT013,1990.597462134706
FDC08,OUT045,3695.4072671561403
FDC02,OUT017,4124.7583891474615
FDK10,OUT045,2945.9337767384345
DRC24,OUT013,2462.621222868659
FDW16,OUT019,394.3720097553557
NCU06,OUT018,3103.4391660672504
DRA59,OUT045,3019.343001016519
FDR24,OUT019,413.96053864502704
DRL35,OUT018,609.9677393002744
FDA49,OUT013,1407.3963876028924
NCC55,OUT046,701.6035859347232
DRD24,OUT019,413.1386461703647
NCE55,OUT049,2850.953508199207
FDT33,OUT045,2715.777511996864
NCT53,OUT013,2670.590233286735
FDS26,OUT046,4080.9057355863783
FDL22,OUT018,1263.1006614120574
FDP44,OUT017,1675.549381312861
FDC52,OUT018,2052.1321036970694
FDI53,OUT010,561.5066514226788
FDZ23,OUT046,3077.547479529078
NCT18,OUT013,3153.103469772364
FDR13,OUT046,1990.597462134706
FDB09,OUT010,476.43098121363374
FDZ60,OUT013,1723.5842325808671
FDB11,OUT046,3731.487683367687
FDC10,OUT018,1631.0531724366297
FDW56,OUT035,3077.547479529078
FDK14,OUT027,2184.154380601938
DRE27,OUT027,2555.9823058637703
FDA38,OUT017,3927.4846816514882
FDT11,OUT045,3019.343001016519
FDP15,OUT035,4080.9057355863783
FDV27,OUT035,1418.1495618165598
FDS36,OUT027,2506.2833943119826
FDY40,OUT027,1482.4398263652063
NCF19,OUT049,835.6306578346972
FDF53,OUT045,3094.898991259805
FDS14,OUT027,3888.651466167105
FDE56,OUT046,1033.5080585190115
FDZ19,OUT035,2786.039619207784
FDZ46,OUT013,1821.184167092041
FDR16,OUT046,3391.3927625488245
FDG29,OUT018,609.9677393002744
NCE30,OUT017,3326.691072670345
FDZ40,OUT046,929.8877311766847
FDG58,OUT018,2248.32718172093
DRH03,OUT013,1522.7052229899195
FDZ47,OUT045,1611.283212545512
FDV04,OUT018,2419.31062807071
FDZ10,OUT018,1631.0531724366297
FDG46,OUT017,1990.597462134706
NCF07,OUT045,1611.283212545512
FDY44,OUT035,3077.547479529078
FDB21,OUT013,3912.9564418704576
FDS20,OUT035,3153.103469772364
FDS49,OUT049,1321.2776408113016
FDX55,OUT027,5419.015509692293
NCQ02,OUT018,2739.6776008241163
FDR25,OUT013,4173.9221192449695
DRG39,OUT045,928.1258770286591
FDB46,OUT046,3391.3927625488245
NCC30,OUT018,2739.6776008241163
FDE58,OUT035,2081.0873527031176
FDC05,OUT019,600.9471676829714
FDY15,OUT046,2631.69510579622
FDG14,OUT046,2344.2465378476195
FDL08,OUT049,3927.4846816514882
FDQ47,OUT013,697.2490838635222
FDN12,OUT035,1822.3385070134643
FDW10,OUT013,2786.039619207784
FDD02,OUT035,1990.3330460294198
FDX35,OUT010,708.2244763603355
FDT35,OUT046,2737.9015742978763
DRN47,OUT019,587.4122254917568
FDB11,OUT010,708.2244763603355
FDN20,OUT045,2678.106600018658
FDB59,OUT035,2969.5306997106663
FDJ58,OUT045,2727.835140695225
FDU60,OUT046,2737.9015742978763
FDS03,OUT049,1064.5755791030608
FDU40,OUT019,587.4122254917568
DRH15,OUT049,789.7349215619593
FDD04,OUT027,3435.6826207019903
FDQ01,OUT046,4051.193872822103
FDF28,OUT035,2015.8069108203904
FDD22,OUT010,384.1426065427508
FDY19,OUT046,2018.3655347951324
FDN33,OUT035,1558.5091803401929
FDV36,OUT035,2081.0873527031176
FDW01,OUT010,505.73061663572037
FDJ28,OUT049,3142.461368520501
FDB17,OUT035,3004.1382552509936
FDM40,OUT049,2125.7013813507856
FDV46,OUT045,2110.799369095998
FDQ44,OUT049,2180.850225558745
NCD42,OUT046,708.8461113144675
DRH37,OUT046,2658.8043512487443
FDR10,OUT018,2419.31062807071
NCD06,OUT027,1482.4398263652063
FDI53,OUT046,2658.8043512487443
FDG16,OUT035,3665.4655886496726
DRB25,OUT046,1723.5842325808671
FDY09,OUT046,2786.039619207784
FDX48,OUT045,2462.621222868659
FDC03,OUT010,626.5964390868522
FDT47,OUT035,1558.5091803401929
FDW44,OUT027,4176.413192656795
FDT24,OUT017,1277.9233430354002
